T,P,TC,SV,Idx
313.15,50,0.034240683,424.2932127,54.26004707
313.15,50,0.034060499,422.5584013,54.30661436
313.15,50,0.034765817,433.4644673,53.72260854
313.15,50,0.034335953,424.6076903,54.13457293
313.15,50,0.0343236,423.4326537,54.18878519
313.15,50,0.034435968,425.4584511,54.15474454
313.15,50,0.034302262,425.8225117,54.11281345
313.15,50,0.034634439,431.3938355,53.90643298
313.15,50,0.034738984,431.5984548,53.68969867
313.15,50,0.034637537,428.0279381,53.78197092
313.15,50,0.034197097,422.6294769,54.25985662
313.15,50,0.034895116,433.4531452,53.42894318
313.15,50,0.034692071,431.6649429,53.71345705
313.15,50,0.03468687,428.3768279,53.76098058
313.15,50,0.034519339,429.4094773,54.03610442
313.15,50,0.034890762,433.3021729,53.4556029
313.15,50,0.034855952,435.1050783,53.64395829
313.15,50,0.034946514,435.2853189,53.47212933
313.15,50,0.034543701,428.0817547,53.98416376
313.15,50,0.034574526,431.7105148,54.00999895
313.15,50,0.034890021,433.4921438,53.49182913
313.15,50,0.034482384,426.9087205,53.92576733
313.15,50,0.034574651,432.0999465,54.02078816
313.15,50,0.034255082,421.0737365,54.3187493
313.15,50,0.034560787,428.0069196,53.93663162
313.15,50,0.034977725,433.8215984,53.39970267
313.15,50,0.034265577,425.8080438,54.26298816
313.15,50,0.034406019,425.9537492,53.95123614
313.15,50,0.034723572,431.7403734,53.71784332
313.15,50,0.034858662,434.0230539,53.55022671
313.15,50,0.034376339,424.9648774,54.1210061
313.15,50,0.034538405,427.6125642,54.00828162
313.15,50,0.034657437,431.4554392,53.89506751
313.15,50,0.034373545,424.5874047,54.1036611
313.15,50,0.034511813,426.2653239,54.04552399
313.15,50,0.034440308,427.0386226,53.93098112
313.15,50,0.034540096,427.8783648,54.04031147
313.15,50,0.034404246,425.8393465,54.07722399
313.15,50,0.03418747,423.6559038,54.32896902
313.15,50,0.03433918,421.1867824,54.28405292
313.15,50,0.034463062,423.8695115,54.12163268
313.15,50,0.034467766,426.4856821,53.9424566
313.15,50,0.034438535,426.9234941,54.0572174
313.15,50,0.034648908,432.1191501,53.89282178
313.15,50,0.034431173,428.1426939,54.07459296
313.15,50,0.03453381,424.9268687,54.03998069
313.15,50,0.034103157,421.3348207,54.26700656
313.15,50,0.034488291,425.405518,54.10789775
313.15,50,0.034478013,426.5629193,53.90072932
313.15,50,0.034614292,431.1035025,53.99463652
313.15,50,0.034924736,433.4106683,53.48749973
313.15,50,0.034307985,425.1327151,54.10453675
313.15,50,0.034438505,427.0508858,54.01221554
313.15,50,0.034782518,432.549487,53.64943675
313.15,50,0.034174731,424.4881627,54.30830368
313.15,50,0.034353621,421.5972929,54.23285424
313.15,50,0.035120956,437.0659498,53.24182479
313.15,50,0.034321917,426.1054003,54.17165443
313.15,50,0.034367294,426.9612025,54.08147989
313.15,50,0.034578904,429.4071477,53.81459272
313.15,50,0.034700786,432.2782413,53.75370057
313.15,50,0.034346413,425.0792837,54.23028046
313.15,50,0.034211339,425.3471144,54.2604198
313.15,50,0.034312533,425.4732455,54.16431143
313.15,50,0.034485814,429.8112616,54.03985
313.15,50,0.034687959,431.9825854,53.80982604
313.15,50,0.034539088,428.2191861,53.79936774
313.15,50,0.034585621,429.820345,53.84933547
313.15,50,0.034339516,425.080221,54.15369971
313.15,50,0.034915013,433.1946797,53.42687303
313.15,50,0.034757872,431.7426519,53.66725692
313.15,50,0.034485288,428.2296841,54.06675423
313.15,50,0.034657675,430.3666379,53.7747911
313.15,50,0.03458874,429.336169,53.76111821
313.15,50,0.034896396,433.5756336,53.44963958
313.15,50,0.034056022,420.9344861,54.3072252
313.15,50,0.034485935,428.4801157,53.97526
313.15,50,0.03468043,429.9646869,53.69395408
313.15,50,0.034454565,426.0512077,54.09703237
313.15,50,0.034312125,422.8726585,54.23448057
313.15,50,0.034425042,428.2885096,54.07902777
313.15,50,0.034458432,426.6777606,54.05517355
313.15,50,0.03465372,429.7006912,53.68865629
313.15,50,0.034503551,429.807823,54.15629742
313.15,50,0.034547261,427.8023946,53.83879457
313.15,50,0.034262483,420.9726174,54.34852316
313.15,50,0.034763559,433.6127677,53.72709874
313.15,50,0.034780792,431.6740626,53.62792728
313.15,50,0.034605243,432.4457313,54.01225002
313.15,50,0.034466708,428.7731884,54.0861471
313.15,50,0.034487324,425.5138414,54.0125484
313.15,50,0.03435018,426.7569495,54.09135684
313.15,50,0.034516304,426.4587455,54.02299189
313.15,50,0.035030965,434.7911499,53.36766576
313.15,50,0.034378597,423.9048141,54.20673939
313.15,50,0.034583231,429.4538117,53.77744583
313.15,50,0.034491604,429.1522105,54.07294153
313.15,50,0.034934398,434.926426,53.44653797
313.15,50,0.034655902,430.2493924,53.90177347
313.15,50,0.034286002,425.9622514,54.217429
313.15,50,0.034383681,425.861918,54.08466758
313.15,50,0.034899734,434.8482647,53.58361092
313.15,50,0.034640541,432.1554259,53.88095778
313.15,50,0.034594846,427.5539793,53.81732482
313.15,50,0.034351672,425.3665287,54.20958328
313.15,50,0.034577995,430.6748477,53.93258604
313.15,50,0.034480154,426.1688551,53.95160556
313.15,50,0.034692972,431.0855086,53.7752112
313.15,50,0.034429064,427.0666417,54.16625218
313.15,50,0.034950623,433.1847457,53.44235016
313.15,50,0.034227537,420.5131919,54.38344047
313.15,50,0.034579757,428.810176,54.00034775
313.15,50,0.03442247,426.283798,54.11831276
313.15,50,0.034688146,429.9062313,53.76307657
313.15,50,0.034269905,426.6047111,54.24988534
313.15,50,0.034196107,424.114725,54.20087405
313.15,50,0.03422893,420.1887642,54.40450512
313.15,50,0.034288268,424.97336,54.14875103
313.15,50,0.034433668,424.9010932,54.10463271
313.15,50,0.034716675,428.6408997,53.80544581
313.15,50,0.034749838,431.0224501,53.6151577
313.15,50,0.034621044,427.7934508,53.80386829
313.15,50,0.03443191,425.3397475,54.05476829
313.15,50,0.034608623,430.4223313,53.89648546
313.15,50,0.034392031,424.4800173,54.02935927
313.15,50,0.034570442,427.2257258,53.90437044
313.15,50,0.034356791,423.9385496,54.11149732
313.15,50,0.034049385,419.5553663,54.42440307
313.15,50,0.034361841,421.4410499,54.25467457
313.15,50,0.034385506,425.6473171,54.20292381
313.15,50,0.034601063,428.6027998,53.95690153
313.15,50,0.034334488,422.3690522,54.30758168
313.15,50,0.034315126,423.2946798,54.21798341
313.15,50,0.03456737,427.9580576,53.97486335
313.15,50,0.034751076,433.4175336,53.75287314
313.15,50,0.034748164,429.999853,53.72566334
313.15,50,0.034547254,430.4364727,54.05857057
313.15,50,0.034354467,426.6751576,54.1371614
313.15,50,0.034696582,429.8705174,53.73692897
313.15,50,0.034448928,428.2935051,54.0216439
313.15,50,0.034195796,423.6713739,54.30986262
313.15,50,0.03489503,435.2579134,53.59873843
313.15,50,0.034159789,422.9923478,54.17131894
313.15,50,0.03430141,425.3031673,54.13173036
313.15,50,0.034568187,428.0811457,53.85267806
313.15,50,0.034727105,431.1682368,53.67547932
313.15,50,0.034677625,430.6830365,53.70666409
313.15,50,0.034564683,427.7502478,53.91607266
313.15,50,0.034660793,428.9293502,53.77720722
313.15,50,0.034742666,430.9727707,53.75185208
313.15,50,0.034325718,423.4672141,54.14651129
313.15,50,0.034327419,423.8009454,54.16423731
313.15,50,0.034702235,431.1198903,53.80682415
313.15,50,0.034705933,431.8481445,53.71555977
313.15,50,0.034510636,427.7140402,53.96564113
313.15,50,0.034337916,423.4792874,54.12736277
313.15,50,0.034327196,425.394826,53.96655012
313.15,50,0.034476124,429.241642,54.05910984
313.15,50,0.034490656,425.4395108,54.06254671
313.15,50,0.034625296,428.2961899,53.87675694
313.15,50,0.034713686,431.970698,53.78162189
313.15,50,0.034028605,421.4158172,54.32642325
313.15,50,0.034328961,422.2861661,54.27267386
313.15,50,0.034576305,428.2751077,53.97407726
313.15,50,0.034639045,432.0889134,53.93581478
313.15,50,0.034168744,420.173697,54.39302241
313.15,50,0.034805544,433.6888239,53.70040196
313.15,50,0.034369764,422.3399173,54.19922318
313.15,50,0.034624649,430.9479199,53.9185645
313.15,50,0.034331567,422.7594194,54.15616917
313.15,50,0.034283978,426.4286501,54.2253836
313.15,50,0.034617196,428.305399,53.80695925
313.15,50,0.034901432,433.4303589,53.52606333
313.15,50,0.034571312,429.8988337,53.97734862
313.15,50,0.034434258,424.0764161,54.16172048
313.15,50,0.034382618,422.8887113,54.18093907
313.15,50,0.034625141,429.0381342,53.95173787
313.15,50,0.034212444,423.1854308,54.21413733
313.15,50,0.034817371,431.3182781,53.63245447
313.15,50,0.034596096,429.7419704,53.83248982
313.15,50,0.034695907,429.3343598,53.7909776
313.15,50,0.034610002,429.4586446,53.87318294
313.15,50,0.034808053,432.0946922,53.56860625
313.15,50,0.034807257,432.9129799,53.68763992
313.15,50,0.034462925,428.7510763,53.99318876
313.15,50,0.034266118,421.0444739,54.33753977
313.15,50,0.034449352,423.2002126,54.15138279
313.15,50,0.034642251,429.6565372,53.79301679
313.15,50,0.034055875,420.8137524,54.31730019
313.15,50,0.034516434,427.3185197,53.87102724
313.15,50,0.034725109,429.6040333,53.76849198
313.15,50,0.034344678,424.1712297,54.2232163
313.15,50,0.034540137,428.7707283,53.98117975
313.15,50,0.034304332,423.7661511,54.26760779
313.15,50,0.034389196,425.121718,54.11028425
313.15,50,0.034513544,428.5835284,54.03468887
313.15,50,0.034457127,425.1311056,54.12177582
313.15,50,0.034097959,421.8822515,54.3137773
313.15,50,0.034780537,430.5844522,53.65576851
313.15,50,0.034395742,425.8256321,54.06161998
313.15,50,0.034540232,427.1680428,54.02040363
313.15,50,0.034422635,424.707533,54.12004308
313.15,50,0.034500998,426.7721047,54.00966575
313.15,50,0.034778924,433.2061446,53.71619164
313.15,50,0.034561052,428.2090254,53.98530467
313.15,50,0.034484334,428.0086863,53.96439001
313.15,50,0.034675244,431.402081,53.75164913
313.15,50,0.034370691,426.181383,54.14947304
313.15,50,0.034121556,420.1397651,54.40872272
313.15,50,0.034449463,427.8808131,54.1338163
313.15,50,0.03444894,427.0249963,54.10520147
313.15,50,0.034850269,433.7701789,53.64268065
313.15,50,0.034420975,425.0674897,54.15652035
313.15,50,0.034384076,424.836291,54.05573857
313.15,50,0.034505569,427.0436022,53.93533977
313.15,50,0.034752594,432.4359436,53.65272926
313.15,50,0.034579747,426.8021469,53.97429497
313.15,50,0.034145015,423.2916915,54.26183195
313.15,50,0.034274011,425.0273648,54.07315407
313.15,50,0.034684626,431.2797793,53.7351764
313.15,50,0.034550003,430.5210192,54.01366486
313.15,50,0.034289139,423.6272134,54.25507864
313.15,50,0.03466141,430.3133262,53.77087606
313.15,50,0.03475352,432.3754631,53.71794029
313.15,50,0.034415999,426.1043986,54.18709232
313.15,50,0.034357669,424.7746504,54.20886373
313.15,50,0.034178791,422.5132214,54.26302646
313.15,50,0.034521883,428.2672893,54.00881087
313.15,50,0.034982823,435.5659696,53.41232796
313.15,50,0.034797135,432.2039013,53.60870451
313.15,50,0.034637192,430.0552037,53.73768714
313.15,50,0.034740883,429.7694976,53.76196265
313.15,50,0.034542538,429.1644486,53.81794593
313.15,50,0.034256464,421.7940947,54.36914112
313.15,50,0.034737853,430.4130638,53.64251548
313.15,50,0.034417092,425.1713558,54.05701814
313.15,50,0.034654852,428.7420138,53.81004076
313.15,50,0.034779599,432.7811562,53.75275048
313.15,50,0.034195409,421.9805671,54.23587347
313.15,50,0.034387606,425.6602491,53.99555004
313.15,50,0.034626252,428.2887896,53.87246972
313.15,50,0.034849364,433.6178411,53.6369736
313.15,50,0.034780923,433.4014825,53.72151396
313.15,50,0.034328078,424.8638443,54.08262798
313.15,50,0.034652039,430.3309912,53.8877661
313.15,50,0.034478296,427.7222607,54.02436829
313.15,50,0.034653931,431.3009387,53.84396464
313.15,50,0.034457492,426.1318328,54.08730537
313.15,50,0.034337412,422.6681292,54.26371255
313.15,50,0.034463428,427.7045288,54.03646722
313.15,50,0.034435171,427.3526208,54.06853119
313.15,50,0.034549206,428.373402,53.81929118
313.15,50,0.034341783,425.9883532,54.12468408
313.15,50,0.034584075,428.7299034,53.75630468
313.15,50,0.034210427,423.9404462,54.17366891
313.15,50,0.034869053,433.4938742,53.55402807
313.15,50,0.034191683,424.1470758,54.15146443
313.15,50,0.034781064,432.1949281,53.62820508
313.15,50,0.03452578,430.7249227,54.05315745
313.15,50,0.03436873,426.1698264,54.14098416
313.15,50,0.034678117,430.7304733,53.78073464
313.15,50,0.034487879,429.2827181,54.06284856
313.15,50,0.034469175,429.445636,54.07176378
313.15,50,0.034875582,433.8397406,53.56796712
313.15,50,0.034603685,428.5330603,53.86730781
313.15,50,0.034345914,426.8135051,54.13140517
313.15,50,0.034521842,429.4942621,53.99428607
313.15,50,0.034624654,429.5297563,53.93626534
313.15,50,0.034317885,425.3356753,54.05863795
313.15,50,0.034336095,425.1784027,54.19611542
313.15,50,0.034727021,431.7405436,53.82758333
313.15,50,0.034462951,425.063563,54.14413542
313.15,50,0.034377399,426.4616968,53.97795148
313.15,50,0.034535269,428.8322706,53.95440017
313.15,50,0.034666683,428.1436651,53.8178671
313.15,50,0.034385001,425.0018991,54.22598703
313.15,50,0.034801394,431.8309549,53.61702987
313.15,50,0.034258267,420.8802833,54.37842452
313.15,50,0.034217858,424.630132,54.15841083
313.15,50,0.034194297,422.8715225,54.20087142
313.15,50,0.03449352,425.8201659,54.04223289
313.15,50,0.034537521,429.3285878,53.90815241
313.15,50,0.034175285,424.2367174,54.25190982
313.15,50,0.034456564,424.3386609,54.06288874
313.15,50,0.034271473,425.5177341,54.14149057
313.15,50,0.034225342,424.2057829,54.14432074
313.15,50,0.034465452,426.2993357,54.11866731
313.15,50,0.034668754,427.9241089,53.79265659
313.15,50,0.034590615,430.917147,53.91081235
313.15,50,0.034505119,424.6854154,54.08096621
313.15,50,0.034730033,433.0520842,53.82152373
313.15,50,0.035201901,438.2685893,53.09905519
313.15,50,0.034191368,420.2583771,54.36716064
313.15,50,0.034814595,431.1314931,53.66669149
313.15,50,0.03451294,426.8873297,54.03423332
313.15,50,0.034477518,427.7280331,54.06355352
313.15,50,0.034279817,425.7322798,54.17369781
313.15,50,0.034363523,427.5937169,54.11250794
313.15,50,0.034580155,428.4775795,53.7737774
313.15,50,0.034471697,426.4546387,54.13861348
313.15,50,0.034259045,423.817157,54.17557708
313.15,50,0.034839147,432.3805968,53.59281826
313.15,50,0.034630008,431.1161601,53.90493496
313.15,50,0.034304305,423.4943305,54.2303445
313.15,50,0.034392893,427.0262555,54.25595228
313.15,50,0.034732266,430.4035768,53.63103796
313.15,50,0.034369726,425.1386122,54.0381041
313.15,50,0.034553107,427.4805917,53.84082243
313.15,50,0.034215955,423.8029221,54.10298313
313.15,50,0.03451889,429.0814218,53.88646129
313.15,50,0.034363091,425.5616915,53.97546753
313.15,50,0.0347251,432.6435489,53.75973462
313.15,50,0.034375894,426.1429382,54.15998819
313.15,50,0.034419131,423.2439592,54.16736767
313.15,50,0.034417263,425.7957385,54.04991101
313.15,50,0.034790157,431.1596483,53.6742697
313.15,50,0.034453502,427.9788967,54.06867232
313.15,50,0.034958059,433.6826648,53.46185655
313.15,50,0.034545747,426.4202711,54.04599745
313.15,50,0.034699797,430.4910056,53.75210049
313.15,50,0.034363948,426.6093154,54.01426952
313.15,50,0.03440064,422.8337068,54.18409297
313.15,50,0.034772246,431.9470923,53.68822487
313.15,50,0.034378098,427.5390131,54.14762589
313.15,50,0.034317296,424.0950399,54.21594702
313.15,50,0.034416243,426.2813286,53.92989151
313.15,50,0.034573169,427.561455,53.88018063
313.15,50,0.035025706,435.4723488,53.29733031
313.15,50,0.034022025,421.0727523,54.29618939
313.15,50,0.034747037,429.364323,53.73702229
313.15,50,0.034520886,429.5016617,53.99857353
313.15,50,0.034277159,424.4803753,54.24995316
313.15,50,0.034417231,427.0799494,54.02100684
313.15,50,0.03483634,432.3244461,53.58167622
313.15,50,0.035094834,436.9467076,53.28361501
313.15,50,0.034700617,428.2997198,53.81832831
313.15,50,0.03495778,435.0391055,53.43598236
313.15,50,0.034357102,423.2912574,54.20563168
313.15,50,0.03434725,427.0804838,54.09367908
313.15,50,0.034701303,429.6799774,53.77396028
313.15,50,0.03469382,430.1220702,53.78834221
313.15,50,0.03456544,428.9430614,53.94814055
313.15,50,0.034337409,422.8888071,54.22947441
313.15,50,0.034442217,426.3171395,54.11895347
313.15,50,0.03422183,423.586744,54.25546027
313.15,50,0.034507954,428.9834875,53.87460526
313.15,50,0.034569954,428.7036589,54.01916273
313.15,50,0.034796253,431.6084731,53.69715775
313.15,50,0.034567415,427.4513131,53.93384525
313.15,50,0.034851403,432.7346652,53.54176973
313.15,50,0.034303878,421.8512483,54.26538441
313.15,50,0.034549974,429.4668403,53.95164391
313.15,50,0.034430535,427.7901338,54.1250343
313.15,50,0.034175284,421.4635989,54.30280389
313.15,50,0.034486479,427.3841141,54.04964879
313.15,50,0.034665472,430.1550747,53.68482643
313.15,50,0.034505531,429.7937663,54.10967473
313.15,50,0.034966001,434.6286672,53.35024537
313.15,50,0.034236307,423.4359983,54.17755787
313.15,50,0.034679278,429.999834,53.71837292
313.15,50,0.034596783,430.9487037,53.90305831
313.15,50,0.03473364,431.0419801,53.61668575
313.15,50,0.034849946,432.4293168,53.60087302
313.15,50,0.034427403,424.7723816,54.13945748
313.15,50,0.034900732,434.5478836,53.50272117
313.15,50,0.0342464,423.0933662,54.19433201
313.15,50,0.034532717,429.8516934,53.91580481
313.15,50,0.034191831,424.0948179,54.25463189
313.15,50,0.034370311,426.8391369,54.09287792
313.15,50,0.034645126,430.9001623,53.78252665
313.15,50,0.034355332,424.9678671,54.0721774
313.15,50,0.034602252,428.9267149,53.81497906
313.15,50,0.034376876,425.4837997,54.2830899
313.15,50,0.034482517,427.4119117,54.14245296
313.15,50,0.034719989,431.2727485,53.75358935
313.15,50,0.034319827,425.1952831,54.23531245
313.15,50,0.034746646,429.9594831,53.69402882
313.15,50,0.034369612,426.7436217,54.05331745
313.15,50,0.03432606,424.7041305,54.1322003
313.15,50,0.03452626,430.1036694,54.00244174
313.15,50,0.034823278,431.8738174,53.51940688
313.15,50,0.034128556,419.8017587,54.38687199
313.15,50,0.03452935,428.5710111,53.85243651
313.15,50,0.034576257,429.1461974,53.78681246
313.15,50,0.034538707,427.9424884,53.83300304
313.15,50,0.034098934,420.9505595,54.34494802
313.15,50,0.034248197,424.6619896,54.20081368
313.15,50,0.034472582,424.7212668,54.01908204
313.15,50,0.034729721,430.6029135,53.74880091
313.15,50,0.034068379,421.8697072,54.28718425
313.15,50,0.034334498,427.3240013,54.16969998
313.15,50,0.034940469,434.8535758,53.46624984
313.15,50,0.034618087,426.9010104,53.85910141
313.15,50,0.03447635,430.2656379,54.10115393
313.15,50,0.034897498,434.7326002,53.56714426
313.15,50,0.034883066,435.4022314,53.59475781
313.15,50,0.034577501,430.8600093,53.96571779
313.15,50,0.034450748,428.5323152,54.21277223
313.15,50,0.035016887,436.4530202,53.37460236
313.15,50,0.03443405,427.2114017,53.91751772
313.15,50,0.034061476,421.4052859,54.37188571
313.15,50,0.034287362,425.0063809,54.02974427
313.15,50,0.034762679,432.9627734,53.73506665
313.15,50,0.034442977,425.1836368,54.11857465
313.15,50,0.034402051,426.609949,54.00189798
313.15,50,0.034230669,424.5385922,54.16499581
313.15,50,0.034533927,429.9702444,53.97443914
313.15,50,0.034205777,424.6902241,54.23604712
313.15,50,0.034323434,426.1445288,54.20307487
313.15,50,0.034098066,422.0529567,54.27291766
313.15,50,0.034005401,421.3084313,54.37127011
313.15,50,0.034484909,429.6631825,54.03418074
313.15,50,0.034317689,424.2179063,54.06284905
313.15,50,0.034513142,428.5119268,53.86796931
313.15,50,0.034523063,430.4614017,54.06316103
313.15,50,0.034438929,428.9774713,54.08451712
313.15,50,0.034474115,427.2230008,53.91364539
313.15,50,0.034241675,421.6793107,54.30321281
313.15,50,0.034260782,424.4996758,54.07663191
313.15,50,0.03452686,429.148893,54.01829821
313.15,50,0.034703812,430.0741743,53.68346543
313.15,50,0.034405918,427.2381913,53.95994774
313.15,50,0.034491563,424.4349092,54.05234857
313.15,50,0.034599749,427.8978837,53.94719257
313.15,50,0.034233668,424.2212319,54.12519222
313.15,50,0.034868092,431.9776459,53.59056123
313.15,50,0.034265821,424.1405555,54.18613468
313.15,50,0.034574458,426.6391305,53.95010408
313.15,50,0.034450907,424.328864,54.08914851
313.15,50,0.034354954,423.3813351,54.2031679
313.15,50,0.034313779,422.0496651,54.35922008
313.15,50,0.034393032,424.9451441,54.1136289
313.15,50,0.034763754,430.8147432,53.64192621
313.15,50,0.034301064,424.4604266,54.13839303
313.15,50,0.03406634,420.8383763,54.34119147
313.15,50,0.034584164,428.5730483,53.99843414
313.15,50,0.034598929,429.1295426,53.9717423
313.15,50,0.035104328,437.5758973,53.28444345
313.15,50,0.034298487,425.9241912,54.08570709
313.15,50,0.034540162,426.1848399,53.92840278
313.15,50,0.034440824,424.7512413,54.05843571
313.15,50,0.034534422,425.7486881,53.97554494
313.15,50,0.034833792,432.9468562,53.55024542
313.15,50,0.034375986,427.8076461,54.14188741
313.15,50,0.034367331,425.2305136,54.03855229
313.15,50,0.034606141,430.3109017,53.88317199
313.15,50,0.034719876,429.7735619,53.71268474
313.15,50,0.034446415,428.3120552,53.96329539
313.15,50,0.034580444,428.245391,53.91607321
313.15,50,0.034359089,422.6614718,54.2014135
313.15,50,0.034483412,429.597573,54.08881248
313.15,50,0.034493271,425.071086,54.02182212
313.15,50,0.034955167,432.9910251,53.44435331
313.15,50,0.034675791,430.8265321,53.74315348
313.15,50,0.034652005,427.7938269,53.85844314
313.15,50,0.034169792,423.8062073,54.29585248
313.15,50,0.034455036,429.3952479,54.1688232
313.15,50,0.034644047,429.3353399,53.75999895
313.15,50,0.034797438,432.3584509,53.54696025
313.15,50,0.034752274,432.8571083,53.68654971
313.15,50,0.034740076,432.8445355,53.70602638
313.15,50,0.034408119,427.7507307,54.11718616
313.15,50,0.034377416,427.6446455,54.15962858
313.15,50,0.034565119,430.5384032,53.99851402
313.15,50,0.034518633,429.1859546,53.93049443
313.15,50,0.03427155,424.7185301,54.25898167
313.15,50,0.033991185,420.0285114,54.42413276
313.15,50,0.034410884,422.2189728,54.19834888
313.15,50,0.034738199,433.2790679,53.81909998
313.15,50,0.034687865,433.448706,53.88620455
313.15,50,0.034752605,432.330814,53.75354581
313.15,50,0.034398976,422.6727745,54.16298671
313.15,50,0.034772793,431.5525757,53.56495699
313.15,50,0.034454113,425.0282745,54.14468587
313.15,50,0.034435912,429.1011319,54.07314288
313.15,50,0.03470737,431.9932605,53.68474753
313.15,50,0.034393074,426.5725274,54.07800931
313.15,50,0.034841025,431.948753,53.62219932
313.15,50,0.034245422,420.4123092,54.38284193
313.15,50,0.034859477,431.2337299,53.55779366
313.15,50,0.034604746,429.884231,53.83802911
313.15,50,0.034654284,428.3879045,53.82272681
313.15,50,0.034261047,422.6459402,54.19928161
313.15,50,0.034348229,423.8242046,54.23285157
313.15,50,0.034336474,425.8515145,54.15526234
313.15,50,0.034961434,435.0901626,53.36909878
313.15,50,0.034140439,421.7811032,54.25516495
313.15,50,0.034320364,421.7832737,54.2917326
313.15,50,0.034172213,423.9875165,54.19269182
313.15,50,0.034456841,424.212377,54.10479085
313.15,50,0.034572224,428.4082279,53.89407728
313.15,50,0.034616851,430.3353457,53.76285664
313.15,50,0.034523337,428.7930693,53.91570871
313.15,50,0.03425778,422.2511143,54.27311166
313.15,50,0.034560532,426.9436705,53.96438219
313.15,50,0.034835789,432.3553519,53.53147968
313.15,50,0.034487305,426.4691332,53.97705218
313.15,50,0.034340414,421.9600765,54.23168183
313.15,50,0.034789511,432.8371947,53.58466554
313.15,50,0.034131631,421.6229653,54.30035328
313.15,50,0.034408202,426.4401751,53.94274913
313.15,50,0.034733432,430.0329953,53.74167303
313.15,50,0.034792166,431.4317625,53.66539941
313.15,50,0.034791175,434.0363226,53.73839086
313.15,50,0.034506768,429.1955896,53.93362151
313.15,50,0.034372911,426.8435643,54.13787718
313.15,50,0.034471594,427.9238219,54.0339303
313.15,50,0.034190277,421.8454542,54.30086067
313.15,50,0.034279254,422.8852962,54.188893
313.15,50,0.034658577,430.7474531,53.74587555
313.15,50,0.034829018,431.3608501,53.56291795
313.15,50,0.034678761,430.4423193,53.7720223
313.15,50,0.034494886,426.1371242,53.93571311
313.15,50,0.034418478,426.4381749,54.16600413
313.15,50,0.034379247,427.9114436,54.11594958
313.15,50,0.034492596,424.5511403,54.07556934
313.15,50,0.034186589,420.1220071,54.36174177
313.15,50,0.034536971,427.0647557,54.04632765
313.15,50,0.034634981,430.4585163,53.72461817
313.15,50,0.035018849,436.4654291,53.38323099
313.15,50,0.034466192,428.2178215,54.00902987
313.15,50,0.034808111,434.2512916,53.69318217
313.15,50,0.034388825,426.8297993,54.1695687
313.15,50,0.034420228,423.9792976,54.11115088
313.15,50,0.034574545,429.9024905,53.79907413
313.15,50,0.034386052,427.1773902,54.1209076
313.15,50,0.034520542,428.4547847,54.1189197
313.15,50,0.034236851,425.1660899,54.20112971
313.15,50,0.034282899,424.9122476,54.20303917
313.15,50,0.034614847,427.7113007,53.88054869
313.15,50,0.034938365,433.2526895,53.48595784
313.15,50,0.034738059,433.4636084,53.78061751
313.15,50,0.034569663,430.3491646,54.00042683
313.15,50,0.034042707,422.2421438,54.36245924
313.15,50,0.03445582,429.6971703,54.08114371
313.15,50,0.034580344,428.373296,53.90887139
313.15,50,0.034698884,432.1873174,53.72103367
313.15,50,0.034520367,429.1726995,53.886914
313.15,50,0.034128058,423.1153401,54.22099742
313.15,50,0.034576175,426.4253079,53.99596117
313.15,50,0.034202884,422.3927904,54.28553538
313.15,50,0.03428112,425.4218182,54.28717026
313.15,50,0.034237968,420.8775519,54.32863287
313.15,50,0.034408688,425.0325835,54.04864599
313.15,50,0.034364756,422.5717613,54.27434886
313.15,50,0.034372728,425.3895423,54.13511902
313.15,50,0.034982319,435.6765565,53.45992751
313.15,50,0.034004637,419.8880109,54.38830861
313.15,50,0.034616281,432.1802007,53.92378889
313.15,50,0.034195832,424.0186082,54.19328622
313.15,50,0.03490327,433.8386765,53.54825769
313.15,50,0.034629849,431.3245818,53.92184483
313.15,50,0.03498535,434.9583326,53.35665707
313.15,50,0.034069459,422.2275258,54.29302209
313.15,50,0.034610972,432.0380018,53.9545699
313.15,50,0.034398577,424.2592274,54.07079765
313.15,50,0.034706006,431.430574,53.68485913
313.15,50,0.034592064,427.82743,53.92340759
313.15,50,0.034472545,427.3844498,53.97151169
313.15,50,0.034631058,431.6281372,53.86595779
313.15,50,0.03446298,425.114341,54.07552726
313.15,50,0.034343147,424.6316351,54.08498277
313.15,50,0.034471411,426.6367143,53.91741754
313.15,50,0.034096876,420.8435312,54.36349424
313.15,50,0.034620217,431.8651034,53.93408574
313.15,50,0.034804815,432.7472053,53.70558418
313.15,50,0.034508153,429.7239214,54.01984215
313.15,50,0.034519887,424.8272162,54.0616959
313.15,50,0.034519652,428.6915209,54.05089515
313.15,50,0.034400455,426.6717937,54.04910826
313.15,50,0.034743912,430.4964003,53.78323749
313.15,50,0.034100736,422.0580672,54.28000965
313.15,50,0.034722457,430.9439505,53.60777905
313.15,50,0.034250817,424.817489,54.21778237
313.15,50,0.034143244,422.9589584,54.28160561
313.15,50,0.034931005,435.3260834,53.52802697
313.15,50,0.034351225,423.7291349,54.1588294
313.15,50,0.034310992,425.8608275,54.03975157
313.15,50,0.034352606,425.5615457,54.00610809
313.15,50,0.034693279,431.0063959,53.74818161
313.15,50,0.034276865,425.1534483,54.18026793
313.15,50,0.034851785,430.8499701,53.58263137
313.15,50,0.034527061,428.843462,53.81160951
313.15,50,0.034106298,421.5806573,54.28843112
313.15,50,0.034711384,431.6232335,53.83796849
